"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Paraguay","PRY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","69873015.8730159","75206349.2063492","76992063.4920635","86817460.3174603","101253968.253968","95857142.8571429","105952380.952381","106428571.428571","142063492.063492","228810749.450806","269849206.349206","306468253.968254","469507936.507937","566103174.603175","736523809.52381","891841269.84127","1011111111.11111","1070794117.64706","901287917.275075","1024424371.25564","890425801.563476","1223304160.85638","1433992381.99457","1561507833.77888","1478470883.57188","2271653934.83786","2674820828.55418","2838888198.89355","3891800193.31537","4900392491.44249","5100987429.01244","4923048704.54733","4729946871.69974","4349322682.86332","3071972019.70459","3127286332.03781","2715523959.63886","2300391879.16575","2613734808.47838","3312407416.82261","4018871464.73617","5162332823.6011","6361512107.01215","8922924417.10435","6959719028.03262","10212594702.953","12553181823.5282","11876723611.1634","12912072694.7892","13216597410.1919","11396506077.8765","10819064142.6993","12599338714.1884","14034558949.7093","13154087803.2047","",
"West Bank and Gaza","PSE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2044700000","2441200000","2497700000","2746200000","2885600000","3363500000","2895400000","2696200000","2233600000","2516400000","3137400000","3573900000","3683400000","4284100000","4645300000","4943200000","5264300000","5723200000","6299900000","6804000000","7208900000","7537600000","7626700000","8066700000","8730900000","","",
"Pacific island small states","PSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","296421036462.517","330157742073.703","392713522611.876","531687567568.193","739121347465.931","757896731912.88","862712324484.324","980464352237.383","1140004385676.67","1456711307456.26","1739244949863.44","1689688623833.58","1610217511313.59","1593220246403.23","1712319265289.93","1756060035994.73","2014350069039.64","2398167335462.59","2747986859321.76","2984770821750.43","3436847013976.99","3480631150243.01","3704839267399.44","3569989433189.04","4010801755505.54","4753457656399.25","4945759739756.74","5040157070810.59","5065244894794.22","5341135310070.6","5897646782753.71","5693240720691.6","5865430622075.35","6771423443899.33","8060861727442.75","9004169259706.21","10158884675008.8","11489964703534.7","12851785027938.3","10087640759046.6","11679528734662.1","13658518913706.9","13528602214338.8","13765390338272.7","14042575471760.7","12589981369088.3","12397355772638.6","13513474638676.6","14750789589106.2","14441212041277.2","",
"French Polynesia","PYF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914657050.711852","893678246.060574","909585578.471188","870433963.354581","1004626344.47305","1015821962.56617","935821309.705208","1084895088.78322","919967818.522719","835298175.592537","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2490659450.54945","3526098983.51648","3604120769.23077","4085989010.98901","4098351648.35165","3184065934.06593","3965659340.65934","5099450549.45055","5446428571.42857","6699450549.45055","8315659340.65934","13207967032.967","21767307692.3077","28566208791.2088","32356868131.8681","28370604395.6044","29717307692.3077","43792582417.5824","54693406593.4066","58953296703.2967","64004395604.3956","59271428571.4286","63475274725.2747","62192582417.5824","65810989010.989","66769780219.7802","",
"Romania","ROU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10209090909.0909","6244736842.10526","9093750000","7378289473.68421","8109788519.63746","11478111165.7649","12678235484.9173","12454101562.5","12851509689.0491","11257483858.3447","10033212031.8762","12046798114.3113","13680350930.2677","18478885542.1687","26152373073.5055","34286508562.9955","45041616233.5351","67729155559.2011","83624042240.6606","56495294001.9021","64556688379.1183","78586793938.2011","72815725736.6934","77623245890.802","83052699152.0363","74073919664.4781","79379335829.7202","92286637877.8532","107733991272.58","110555746950.14","",
"Russian Federation","RUS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106426912643.659","92740965658.0846","67259259259.2592","222111380145.278","132673769660.071","91639498027.0393","102419980064.237","85589979709.6925","91218668971.478","66522411128.2844","51275385865.1503","62417348027.0174","74250942749.4001","84408293460.925","102759676788.74","130992710864.283","164341474452.348","207914383435.696","279983425068.802","366597057083.882","250604907310.557","322366709584.792","408776712510.593","447048943248.659","468623084388.968","426062191556.665","281640101283.77","263830624896.542","327207470330.529","344207020796.865","352911827266.029","",
"Rwanda","RWA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12000000","12000000","16000000","16200002","16400000","25200000","24902858.2857143","24593001","26070001","27089999","33500001","37610085.7209051","40062970.5227729","39083911.2509235","65821689.9605823","101216639.41186","123695655.087035","131859980.340876","215559862.283057","252391554.111341","331033109.120084","306102669.449279","339856004.728132","307168308.29012","312153000.661459","341193178.507122","391947117.7942","412959379.868765","421685680.537152","415791833.959251","358799633.470762","345146615.406003","370561935.095633","404236979.415823","488303932.727273","334008606.60693","362153709.99283","475297259.176373","461714689.474475","445787126.443253","431623403.050889","406587569.659852","397639541.135952","434576075.736299","517259532.876496","650812641.86858","786621166.942143","964455942.444991","1449766635.63432","1596232358.86875","1731424282.26664","1985240872.78748","2331374611.3228","2433689123.40173","1923390036.42528","2227506586.00649","2205351148.90223","2911014087.87771","2925436715.66549","3506060980.69683","",
"South Asia","SAS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3935404045.26388","3943756910.0927","4192798956.65134","4691751005.55253","5280633626.24228","5562546526.66881","5387087384.12679","5549301347.28397","5036733493.31654","4957474842.89154","5434769665.68603","5668543376.56356","5225044570.4587","6887140934.57199","10317994165.4617","12125981557.0358","11996140248.2943","13170461394.3676","15927330756.0633","21361122734.3394","28922074311.1901","28613044264.6045","28765186026.6843","29258246798.408","28776720921.3894","30890907574.4","29750221017.4899","32137699021.304","36741126021.0029","39906059364.3566","43822313366.0533","40192317508.3667","47150712232.5753","49943927615.4817","55370219400.1021","70242991241.2078","75370931562.1667","79849337276.8957","81969772477.1374","90188607530.7867","96407015487.4026","97038963370.0253","108897405436.192","129761485072.102","177909860042.515","235125534192.468","294004893032.253","373138446269.613","440140745364.018","426482402569.576","538987248102.282","681835150925.953","695494519994.473","656363083054.935","662416799347.157","603985863721.281","615878557172.362","735041705263.11","820118696990.998","786690797898.636","",
"Saudi Arabia","SAU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","1035019955.55556","1118868488.88889","1159604444.44444","1287311446.91094","1765751061.57113","3126406140.39821","5995623661.97183","10165117409.5975","15522308781.8697","24156477830.4162","33388633956.9361","38305165436.8008","44920491778.6395","55459275683.6659","59944577329.2107","61584659913.1693","54097332576.6175","38070679182.772","31120442884.148","31821094793.0574","31068624833.1108","36304672897.1963","36904405874.4993","48117222963.9519","49331375166.8892","44483311081.4419","35240587449.9332","39711615487.3164","42253404539.3858","43199465954.6061","38830933333.3333","37485333333.3333","46926133333.3333","44058400000","44830400000","51744266666.6667","62350400000","81797389981.5858","113494793057.41","145279252835.223","176684800000","162069066666.667","174202933333.333","197977066666.667","215206018933.333","229900800000","255383052346.667","253554611626.667","198110220186.667","202045800080","209720807493.333","207220564148.997","",
"Sudan","SDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","170000000","203666666.666667","232000000","283000000","289000000","252666666.666667","240333333.333333","290000000","328000000","330333333.333333","400000000","456333333.333333","480333333.333333","608000000","952333333.333333","1271000000","1336000000","1447333333.33333","1167000000","1748250000","1726666666.66667","2369166666.66667","2256222222.22222","1748076923.07692","1597642857.14286","1473733333.33333","1296562500","2244166666.66667","1184547619.04762","1428809523.80952","876803278.688524","1335500000","1014630390.14374","642656622.724419","1269139502.76243","1355730074.02307","1250786288.47392","1461937107.31738","1707017031.87251","1808999881.21164","1644905997.19975","1686823734.05489","2578329193.72603","3029863859.29956","4298436082.35431","7533463158.32683","9554284641.95257","10403689995.5359","10681493302.0764","9990560728.5796","10150422751.7294","9989480040.68142","8179796228.05116","8594880431.12159","7344719726.61633","8111899876.37485","6485547570.03803","5361691092.08087","3219570421.98182","2663856701.08889","",
"Senegal","SEN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","143493527.315664","198502373.926033","196614625.705513","202039309.949628","216640029.371533","205341500.367612","226105944.64963","228997425.535295","328391336.128687","342899514.047338","342834976.186614","370719752.246742","474010669.432308","602242559.745932","861209155.097848","991658762.210082","1064449145.25409","1280018879.3609","1204776997.80234","1437171698.64907","1701123579.77586","2071412516.8838","1709862871.96075","1818555056.49179","1684819715.04746","1471159810.95433","1731859997.71944","1847796389.36597","1867705031.04877","1922398997.63797","2329304860.27567","2198632472.65487","2336975722.70845","2111659512.591","1917568196.91908","2305460302.98805","2101255506.18079","1984690568.15382","2181912499.80083","2282800128.82916","2204811884.18772","2331906706.67366","2631131818.58746","3363575396.29625","4043461409.83046","4676341958.87865","5106120395.28","5399143024.30296","7018384999.01631","5273903541.8859","5209793241.35302","6428780902.47907","6951785963.66356","7216282514.09801","7258511418.46409","6298158510.73313","6197109848.43883","7511562339.67506","8713715902.43165","8892185897.85821","",
"Singapore","SGP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1243760616.7516","1200313602.50882","1227165817.32654","1428982098.52345","1188749509.99608","1308996471.97178","1430844113.41957","1505978047.82438","1869691624.19966","2349960799.6864","2785476283.81027","3165523324.18659","3328711443.27531","4708693333.33333","8589077887.19785","8250441134.22791","9896765487.28545","10869354055.3667","12716323686.1523","17695118733.5092","24854915846.5925","28576639267.7004","30107256117.764","29571682242.9907","30939233317.558","29103089400.4032","27154402072.6331","33687287590.7045","44438888888.8889","51266199562.7112","60411526431.831","70627959479.0159","77979742173.1123","91975244460.9482","110553358648.684","144307111612.812","153368581560.284","154759496228.448","124556106596.558","137830973451.327","169104176334.107","149416922475.861","153297944822.964","170520548731.489","215774405395.811","249571016582.552","293286046950.721","328426050029.859","403357551770.443","324909728429.013","411720572057.206","491018126888.218","509005841401.936","528920562614.881","530567595296.346","465353578702.357","442467462902.642","496752045767.253","557047597864.769","541838806626.594","",
"Solomon Islands","SLB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","148471615.720524","118216455.565853","130071391.258924","141713119.258852","144921663.965424","157737582.543784","134877452.203864","184825930.372149","223486830.629688","195705472.951598","244769412.111389","235852600.662546","282837155.315745","319620830.041927","303972518.277107","315416105.877075","372487825.876402","248172605.698148","203034248.982038","168091336.045118","143728685.107995","104137031.768611","105397087.624402","158924205.378973","226018937.8345","261396938.037979","330413617.35494","408773474.10266","344312849.162011","552801413.602827","649689974.219046","650800005.438329","708199997.261062","717554526.595528","615648426.345913","","","","","",
"Sierra Leone","SLE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","109755521.822515","112419955.032018","118719952.512019","109222915.547627","88560035.4240142","102960041.184016","127200050.88002","135877741.324405","135117922.231019","134624948.857219","169499252.449849","234175716.96264","172082240.034506","184910597.470563","230650213.93643","300481565.228909","420651552.6767","443016133.206798","335930246.639487","219271957.694409","134903085.718839","142324303.101688","73576932.6373353","162625216.115844","151842280.248508","164863828.933509","220884259.408133","226153078.340458","223732478.97477","219705726.872247","233892960.627237","230235699.152542","302772890.192245","128198675.496689","143021872.601688","133349961.201641","250503322.020936","300799536.792287","373951405.431158","443246731.121428","421775811.646244","483591170.019942","472171800.540003","532971850.529371","643759697.04258","685540147.386765","888970139.545699","1896478864.56106","2295138524.33045","2894443249.83241","2629234393.47685","2001365444.38534","2002833182.24286","1796266881.562","1602530536.05603","","",
"El Salvador","SLV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","252880000","276800000","279760000","273680000","270680000","278120000","315680000","355440000","475720000","680200000","720040000","857200000","1102320000","1236480000","1286440000","1188160000","1154480000","967760600","1048723500","1044917600","1135807500","1095515800","1033141700","933715700","1035800000","1499153633.11014","1603417100","1891815600","2281645100","2705134100","3373053900","3272855600","3836743500","3990321100","4129349000","4935859900","5021277400","5117092900","5603962500","6021905400","6533150000","7602490000","8855300000","9699500000","7413800000","8595000000","10201710000","10495790000","11155200000","10969480000","11033350000","10731450000","11309300000","12638950000","12872830000","",
"San Marino","SMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419394771.21029","1468377272.13859","1528630707.49794","","","",
"Somalia","SOM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","30939958.5040166","44239946.4640214","55999932.8000269","56139923.7840305","69859927.2560291","50301711.6297302","58099664.8420109","60479637.1221773","61697616.3743018","72457142.8571429","54000013.7142857","65931612.9394271","85672143.3790347","136273183.156889","186973778.554408","191088160.127085","192486094.996029","295217382.028985","316988817.679558","445931808.923885","534102368.090059","477996187.190869","526993563.685709","533432443.476805","481494597.283007","169206456.500803","273465478.015279","315205176.136978","230343008.3312","490450254.295533","346105374.489338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1384067796.61017","3911880819.36685","5400470206.18034","4583104039.55816","2969455044.3768","942617773.197247","4647699947.84327","6295732961.89496","8548769306.10884","12833921420.1783","12471831914.8362","15417941256.1918","20858224058.4396","26220472511.5974","17917943906.9792","18599441134.5072","22563779942.0182","21492657431.2888","23262513959.1986","23603527164.0954","20707821974.5358","21706691984.6618","25206914695.6771","30000606937.2529","31203980822.73","",
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6351941487.26175","6517488314.24786","6528996073.71918","7437514458.87769","8541868768.7976","9577129340.29283","9520451805.82084","10252053823.6897","10532318376.8856","11705320568.367","13796847706.7601","15227186724.717","15488974936.3993","20829212940.9535","31446691618.9612","38950987742.1836","41525396521.0175","42976435792.8011","49114855366.6133","58043207905.8716","77603485977.0154","86451923673.874","70373109842.5061","56381774650.5985","52863329112.5056","47344379806.3819","51244273104.5113","60855800962.4325","63479675130.187","65440727796.2497","70956782230.4876","72387788399.6275","75148335829.8234","70157119500.8757","76028941721.9397","94899978339.7011","99962074325.0576","107947233402.37","105532408737.779","96487708853.5872","102066121974.834","107130039601.23","115480350859.724","148152746167.599","172792823462.176","210056849435.407","251957828922.949","322243622611.544","382039771875.772","345398375805.927","400809562480.731","482659057035.857","475715511241.682","502071717773.43","499495611578.337","430935038974.571","385461353398.883","413682891231.802","465173212275.631","450610216908.729","",
"South Sudan","SSD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4556634294.45799","4222409862.32574","4308920517.1591","4047444596.85514","3434803457.62712","7567840881.35593","3664089627.11864","3467364408.19044","","","","","",
"Sub-Saharan Africa","SSF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6393146083.24701","6559766800.81229","6571349210.30686","7485761090.08913","8597279268.45086","9639255502.18471","9582210304.548","10318558173.0562","10600640782.6222","11781252156.5066","13886346883.7861","15325964409.9716","15589450823.3009","20964330574.7736","31650684087.3791","39203660049.7548","41794768836.5856","43350204406.3877","49554895012.0469","58574117708.9778","78058879030.2242","86759848508.7017","70683274921.8888","56742814473.0495","53284483994.0103","47886341913.7066","52006728325.6023","62042635992.0341","65090247131.7588","67135649550.7524","73078084838.7466","74450258986.3274","77372772846.6729","72556773915.5127","78633869629.7514","97624719782.7734","103258989631.174","111099165433.256","108736241754.467","99931653777.2291","105511808893.908","110715192021.063","118967513651.197","151963687627.583","177162474744.334","215202344165.571","257861533931.371","328507891919.527","389584773657.468","351575451312.25","408090503455.529","491344251044.259","484625550800.127","510759244661.097","508419996492.231","438803418468.494","393369162022.093","422511904020.963","474430453955.543","459710186730.95","",
"Small states","SST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42392469593.9044","46065681258.7613","57532691864.2584","61123246534.8505","63968732861.4736","64812469685.7254","63464430418.5183","67125679278.976","66472670316.9544","70408225218.4666","81687447930.0104","97128336199.1476","115234588238.521","139750802655.217","170032693514.868","198801555046.615","164323460067.744","182322407286.89","227205236033.431","247699212234.717","255761221444.17","259762416711.721","230725297699.811","233463211694.31","248330978770.003","271084756766.315","270834368806.645","",
"Sao Tome and Principe","STP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192914677.26063","1387613843.35155","1846265938.06922","1697267759.56284","1678079696.94762","","","","","","","","","","",
"Slovak Republic","SVK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4251767902.48857","6602608975.15144","10819202096.0021","9869717263.99625","10695988017.5584","14115313725.4902","17460205323.1939","17726047354.7072","16884531826.8263","15572694438.5255","16213519439.8378","19853928411.6331","22273827404.4796","29407058690.7449","40478726098.8329","47356445715.707","58960960983.5654","71712529427.8675","82307496704.2625","60733641289.247","70007206671.2018","83464546479.3141","80741861279.5013","86888886940.8626","87715775381.452","78680849432.0989","81374241692.1209","88760585272.0131","99685669222.5097","97101514020.7136","",
"Slovenia","SVN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12933086864.4068","8912379130.43478","6661506191.03774","6919187936.50794","7870249674.4186","10180544076.021","10189790014.1643","10111528211.2845","10893287362.9544","11000424653.9222","10918375376.6681","11020069693.9783","12057382344.1397","15208840217.5171","19444956153.4629","21887253575.4259","25630375737.0468","33233888584.7249","38008065621.7958","28134379272.02","30445932973.1529","35562139668.336","32370084187.0804","33658620794.9074","34650900285.3525","29795638642.6827","30999008814.5544","35919142507.5544","41088355058.5349","40467419584.9278","",
"Sweden","SWE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3412118647.54281","3435935928.60627","3674889647.01141","4001303566.60802","4539339896.57003","5144142719.75107","5445177562.07354","5655628630.1135","6170823804.06003","7153189116.61053","8511452408.56723","8730027039.1541","10058020619.8555","13262272525.3589","19719197166.2837","21285589615.1438","23742183498.2438","24866392783.8272","25733442646.8961","35107292831.9843","40810546363.7223","36195753999.289","34939660729.6342","32803783477.4556","33291121025.6534","35757544311.3007","41776926638.2166","52324859251.7822","59068620919.8329","64198247529.8205","73057820537.9469","68543354559.7354","70552845290.0168","59040650615.4123","69267366511.1457","84138337095.0332","89009991052.7885","88157670696.4073","92940036981.5972","95341305189.7754","100453275414.202","91304566709.5875","95989771081.7389","116750182407.281","138259331328.498","151929587453.667","172232793906.373","204124400781.204","225084280317.398","166123624866.08","196190670652.162","232621994257.886","222400808657.397","224695020933.209","230849822578.612","201824555274.655","204349649954.888","222899873696.622","241335010126.525","230782133492.464","",
"Eswatini","SWZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12039759.2048159","14979700.4059919","20999580.0083998","28979420.4115918","29959400.8119838","36959260.8147837","56698866.0226795","62998740.0251995","57538849.2230155","57118857.6228475","67758644.8271034","74944071.5883669","85989332.6395213","124639769.45245","156585724.797645","164029749.830967","184222631.094756","208716651.333947","295193192.272309","408885721.073889","618130457.113508","604860794.157919","546417388.100939","557759626.604434","458618586.050295","335179270.322552","358293216.630197","479616895.874263","555487134.374313","605559118.465703","767813396.204538","816658349.328215","977615497.896213","1036592098.41785","1034169651.90943","1252954674.53337","1292343776.89391","1307297829.86111","1336847692.78078","1257913675.42352","1479696792.41477","1264818761.54302","1357182103.65536","1940920261.21327","2178217691.49793","2153311024.79833","1681386945.28539","1865728929.51429","1977703614.487","2068282320.59195","2671900180.29831","2214226990.4009","2099931242.38733","2127109310.10554","1967628341.33441","1663589212.23616","1625298878.31407","1949222937.1972","2068525304.17117","","",
"Sint Maarten (Dutch part)","SXM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","39173011.2173074","45757616.0706253","57828971.9796189","84447900.9710702","98787068.1245609","93272841.7349807","97873776.7295812","87782720.9751585","87652597.6831228","98778395.5524869","105550751.131018","113195902.982961","159120161.973418","164754300.456896","186209035.207705","172125801.145709","191504519.807103","238320563.543375","206172316.942917","232933282.933283","378654701.301837","340436305.035513","383025598.145227","433700140.383715","503614004.690399","644663559.539052","595571514.59854","610559020.127021","684576418.181818","919168490.909091","1021807960.57757","948944665.801137","1084488802.18246","991699130.7798","1048325079.96487","1187202665.37436","1242095424.47388","1221899698.94756","1332865300.58289","1186255800.32898","1326103081.17361","1535355961.63569","1558271799.20482","1466993535.78531","",
"Syrian Arab Republic","SYR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","238438301.170782","211572015.682029","239475795.744467","254143983.498937","257291287.21886","250835035.125931","308588670.99546","302663380.26177","359837630.953134","486948425.933921","459569650.287243","589872637.48225","739337956.24238","851109749.112374","1775235142.92686","2364286441.73016","2669065168.59956","3190648327.75737","2953073423.78087","3645326490.14592","4719467802.55842","5216657667.14307","4142960026.11971","4783518214.0164","4283246523.13606","4168711441.51585","3015259367.42632","3350430973.55976","2803717240.23805","2919875149.63735","3440367092.88036","4163791666.66667","4987517668.02724","5602184877.65674","4594640000","4323552894.21158","5252195608.78243","4903093385.21401","4696403846.15385","5078313953.48837","5523717814.52795","6168564305.00727","6591622610.81741","6235988620.19915","9987584158.41584","12012446992.3372","12907577575.7576","15286438384.0609","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","53426872.4182819","61975054.6441351","70200150.5294807","71423855.7968962","83664248.0182547","74267243.2015406","77743900.7982369","81707046.2432637","84826312.1906279","83474196.2474812","103472052.841524","105681233.519277","113479622.404667","152093518.113477","174903172.477527","223504930.98521","228499255.326787","265386206.369672","311536380.783998","347871417.864364","298183134.077235","198725614.915719","112596761.918257","195963410.381657","221072311.200002","323630060.939021","377752728.605773","423865232.842512","446324643.225771","450301764.031217","485189440.002519","457982417.303512","466958175.50827","429082089.230711","411559916.549698","488251590.108272","467199450.144306","475289607.438732","515889603.184531","494007543.619927","480353067.932177","848795799.947752","2259148720.16485","1607680689.77253","2241006278.24234","2517056319.04564","3587012214.61259","3475140237.75484","3891825729.84286","3883790131.5646","4645436365.17236","5088490114.55949","5207595757.2162","5062672258.89634","5919969503.2357","4003726583.89541","3736368674.2076","3970361488.98308","4272464973.4943","4280250584.13308","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6064815693.332","5316800372.36231","4852452651.82189","5322965003.16262","5955138426.43716","6946220021.50364","7584469337.50902","7747665277.30178","8147210149.4015","8326556725.1456","9197181300.06483","9417118117.56993","11267804775.2889","17141726863.2351","27766037448.665","29256617070.6754","30215907193.4501","35303364074.0297","41106963935.0502","53368643413.567","67868483698.6993","79052830900.8014","84214452617.4328","88423891873.3502","88614900663.9003","97114124513.9557","89827849308.9997","99828845501.6671","128142559598.486","140630834305.848","154928000925.442","180680729907.662","212817210054.491","260713696780.044","311469743516.697","392451689363.818","432065042522.622","437840523988.386","361180827870.713","401576342213.572","500468443647.417","508791168862.123","578846230399.64","721507311950.751","938464171753.75","1092860974128.16","1280131356395.34","1525200216586.87","1841727332211.47","1605223197068.67","2183402204026.96","2720159836275.82","2901949047112.18","3109015099717.85","3229267773821.7","2925460050043.89","2876382932422.57","3264739256241.61","3750612920282.71","3667383975790.85","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237630855561.886","179065153846.813","391204260130.997","284632714048.262","225336231501.543","257057212108.077","259212299187.279","284709019854.926","263560228381.976","228182008738.717","262485105504.512","270951857980.783","307214073979.106","389252036259.826","507577945977.53","608320460298.563","755555129412.878","994916861384.449","1259158563491.93","894898770761.941","1082952991899.52","1350691978499.24","1390721173319.49","1449366569592.77","1391124121641.67","1103187394020.33","1079891373233.92","1265053506790.95","1365741154700.7","1374750296420.16","",
"Togo","TGO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38214643.767351","38204515.9404241","40229565.7511676","42712464.9615291","59099316.3208003","58272451.8680867","67485378.0389322","63953423.7476367","70392913.8524192","86588887.316001","98513363.2726985","114270406.908862","129169621.10499","134111072.227815","161892608.661152","331470798.538025","288177603.729643","407864399.459947","633708200.849169","679846316.970162","640383632.39991","509694303.752049","482035810.329869","357943251.562721","383104315.370379","435379737.926337","590807146.225346","633866209.972429","725201643.320322","660797856.983658","738251853.710065","665492393.840774","612032540.864507","395885613.778091","336592974.086855","489834295.572219","646854580.488724","671613095.187104","687344292.025213","614910753.3209","601949812.093464","646463998.821344","723708091.471276","958753806.562041","1092520549.52177","1168047887.63529","1213168885.77542","1374086417.00197","1666422885.12441","1689883844.57575","1830142344.00033","2496616435.57137","2293210366.80969","2864608515.57685","2641970052.89846","2417102029.61139","2400134254.55311","2107810882.24669","2265147048.36559","2271435422.78605","",
"Thailand","THA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","480790112.266191","519127758.994036","584003831.417624","650552088.334134","730192307.692308","792692307.692308","947403846.153846","1139615384.61538","1257644230.76923","1343125000","1373509615.38462","1387451923.07692","1568846153.84615","2172743953.62002","3282634195.66039","3419302920.11993","3856500703.42792","5019534217.96952","5788769724.77515","8019041182.43392","9824969232.87296","10496095396.968","9012221685.99267","10920995995.6696","10937544946.1492","10091461730.777","10157497081.627","14318697808.9477","21214443007.998","27083534355.3031","35545758339.6846","41756450652.1194","45675804425.9668","52752887091.4232","63083936381.7098","81632698111.9959","82833873265.2795","70306654380.9363","48088366852.5172","56073539484.3668","71358153959.6827","68589774463.8424","72957581569.8753","84013658080.3479","106227176896.456","131483909786.4","145055593685.655","160397413538.365","201114269676.075","154464093006.434","207270125009.073","255199578901.8","273216731921.848","274440311137.148","254633433703.41","229553488263.445","221168844414.728","247430332529.95","283801678726.842","274861019853.386","",
