"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Kitts and Nevis","KNA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","19077777.7777778","21703703.7037037","23814814.8148148","32122222.2222222","34162962.962963","29862962.962963","29200000","38548148.1481481","43188888.8888889","57844444.4444444","69129629.6296296","75159259.2592593","79207407.4074074","82385185.1851852","96962962.962963","112796296.296296","115414814.814815","120948148.148148","118507407.407407","127618518.518519","140381121.862603","145126608.089571","146164683.20172","150139027.916806","153063804.545286","153459088.718348","165346086.827568","193949555.555556","226658074.074074","235708629.62963","233020481.481481","235437481.481481","176575629.62963","212200333.333333","261345000","278681444.444444","324851777.777778","585185185.185185","530370370.37037","503333333.333333","505185185.185185","598148148.148148","669259259.259259","",
"Korea, Rep.","KOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","103762704.990748","97683169.9671131","109000419.232382","157385220.712387","171665671.401696","222484984.984985","331687182.133117","442518113.263345","620639797.578167","814720988.339811","1030074703.76095","1255365115.94412","1803049199.52149","3319943763.80799","4344697999.85166","4934710743.80165","7634504132.2314","10014876033.0579","12990909090.9091","15836157024.7934","18598850896.3996","21836189301.4992","21445122284.8389","24472574927.4895","28184322191.6177","27219948966.6904","37350048216.0077","51508564620.6402","64845584918.0417","67555773985.0475","70825844919.1816","78616895070.5666","85583424069.6855","92953766803.294","111596614599.539","145749348477.187","151334079184.536","161499858087.439","151556327777.143","162143469995.458","195550063662.729","174088180388.694","186748435364.362","220638044326.583","291526211015.262","329861919056.686","375223465252.325","438465966315.25","498972049006.635","426523458607.755","538898293429.153","668440747705.411","691553300804.602","703109248740.173","709970494628.1","630129491251.218","602034550194.781","664731199232.572","716291685597.456","654092928564.839","",
"Kuwait","KWT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","1419770372.44469","1570988518.62223","1453374404.92859","1643797255.67068","1758611033.324","1719126295.15542","2574557708.50885","3053511705.68562","3890424814.56507","11048772169.1678","9675862413.7931","10233925786.5937","10181437892.5331","10934205743.366","19294501447.178","22438031446.5409","17413917144.9067","11761027787.4262","12339965694.6827","13042891252.9551","11509308843.0851","8269098761.18376","11750987082.8848","9842293548.38709","12739959496.256","8281249652.77778","1860710517.05944","8036810156.78255","11437086423.8411","12636363299.6633","14235924932.9759","16466265865.0635","16043521266.0732","11377952755.9055","13837056504.5992","21297262059.9739","17900228236.0613","17015465613.6887","24939597315.4362","33831014591.1096","51691780821.9178","66560992419.0214","72698803659.3948","98400297619.0476","62977762334.9548","76953942777.3901","112775362318.841","130085744908.896","123413258110.014","111412508784.259","61598537720.1728","52118503806.6865","61796900758.3251","79774834437.0861","","",
"Latin America & Caribbean (excluding high income)","LAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9130237091.4269","9626270461.49604","9984654523.245","12325333655.8447","11308484490.6359","12396968894.9801","13137218708.8476","13304068120.5851","14089380324.4387","15671706839.2157","17235913227.5115","18866827403.025","22537113810.12","31115198057.3194","45413330138.7497","43181344737.4662","49729415773.1996","57100089358.7979","61595323764.4974","78110135722.6769","96656331686.1893","106147746967.157","101414023324.481","104807709130.845","111140414903.426","110703785502.17","97179734547.805","104495101697.748","129798701073.622","140240807822.104","161529002576.512","174610224613.196","172210330101.636","183928768261.795","214145368767.049","250457768463.175","281015390296.463","308339202987.466","308433220459.385","324186569000.98","386397916195.721","372528467880.009","376316371753.897","405586550169.992","511153330923.907","624944825443.92","686595922539.621","775071073339.24","903947075197.327","713038222574.078","948392033868.005","1115995457856.17","1136430616199.67","1129945075519.73","1108697357874.36","997068376568.418","986365781208.276","1092488226533.66","1184870360284.82","1181675031004.74","",
"Lao PDR","LAO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","48571428.5714286","95555562.2222222","64210523.1578947","66241427.1601272","81630154.1789537","86618700.7195355","98057227.2695161","133175703.908387","192017652.07798","284956361.04712","385700002.368777","409499988.567026","425300014.006211","417400000.079366","466700003.920166","521789232.363857","530820000","492970000","505520000","475490000","589520000","792319999.995871","1317449999.99606","1419520000.00458","1804879999.99908","1754720000.00329","2522099999.99879","3529720000","3860149999.99688","4558720000","5407500000.00621","4885879999.99509","5248979999.99584","","","","",
"Lebanon","LBN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498732254.806986","510722596.669521","587654401.024749","634069545.770351","728607315.948454","755509732.09928","1266386350.80794","1758689127.46595","2289054887.95063","2373803864.0435","2445876363.86788","2447097844.11277","2754228855.72139","3083250414.5937","3361194029.85075","7417557506.00332","7873085354.09618","7837807009.68491","9221256284.24544","11224076778.8391","11751139951.4428","13464256797.7446","14518739635.1575","12680893474.8259","12492026092.67","11425578093.5987","11553482873.3002","11112344036.2852","11627344114.1625","11389185927.8939","11561101651.8076","",
"Liberia","LBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","274229800","307796500","392651900","269711500","606566300","560772700","922573400","1029244000","593614500","269879600","382397400","522939000","895554700","1060553000","893908100","618531000","702000000","797846200","849000000","882016400","",
"Libya","LBY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11467161016.9492","10824367652.2978","10363991477.2727","8659001314.06045","7734213547.64638","7452762497.01028","7989926739.92674","8223041874.59319","5278015397.77588","7274687365.24364","12077313549.3948","9053049082.79623","9169291338.58268","15054687500","21117445538.4615","30159825206.3589","40429811205.8465","49083636939.6483","63183229813.6646","37335460710.012","49055099463.2144","19025486031.6942","61096140128.3982","46136117008.7285","19342973907.5762","11127570228.7866","6847525891.82969","18919787630.937","29959706959.707","33764107916.7561","",
"St. Lucia","LCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","11346672691.4003","11995922552.9544","12572724811.4688","15308990255.5575","14326392241.7291","15839089140.7269","16953491484.9321","17088005075.0152","18038140129.8703","20374068414.6585","22171758931.5753","23941933787.6076","28023144709.0246","38848572553.1401","56286644142.6508","52575121604.4165","60323775350.9203","69763999392.3606","75549020295.4107","96364123610.7509","119464353191.07","129794823621.238","124868014152.023","127764566138.928","134831942532.995","136438472360.867","124704383555.779","134073038635.914","164695410073.694","180243569191.541","206955194968.62","224532484867.141","224450854531.079","235356779056.503","272907342281.293","318562260714.064","350102666984.827","383117757013.565","387756038217.098","408567359160.345","479749509360.058","472837618737.83","476108279015.649","520629206220.826","645823976152.844","779933477839.691","868751032757.439","975727050229.838","1118408744975.04","899435321934.627","1165023682973.1","1361865576494.42","1365431438323.86","1360501321463.41","1333966959302.04","1210011910365.26","1198280996193.99","1316905392845.68","1407815633681.72","1397397352581.02","",
"Least developed countries: UN classification","LDC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40678471461.3356","39869791771.7422","44312881449.7553","49758913384.0162","64290560666.3102","87374170626.8944","110623733437.198","140739897442.924","181907572861.798","142275602936.577","184238665655.437","215742681388.741","226202251986.181","236432542630.858","247989774192.196","203930911883.882","198504722203.143","228911687148.107","257462803146.272","","",
"Low income","LIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","422303067.226891","397732379.895187","398590401.823739","319557568.521506","322401283.952555","439915966.386555","391806722.689076","380452674.897119","371463229.31524","361512605.042017","584537815.12605","583136593.591906","570184254.606365","700156250","944812030.075188","1042225392.29672","1043162901.30797","1387936865.83991","950352338.244715","1134232498.39435","1296672716.27344","1345038961.03896","1304565112.92648","1360645983.8504","1740762578.61635","1555117820.32401","1519200571.0207","1683389945.65217","1819710782.77271","1904743411.92788","2424288567.14928","2586802030.45685","3082683093.77139","3494577814.56954","3962059894.77944","4638263414.63415","4860502985.34467","5514301315.4772","5724701318.85182","5555445147.22537","6371581612.77756","5879570277.5291","5773455293.74869","6543193120.59677","7300256942.38561","7892069651.74129","8520291701.63134","9418774723.56612","10113916432.36","8972037012.54863","11091200155.6634","13644121296.7552","13561292253.9682","15101674298.2436","16735293069.2599","16937418651.537","17447582580.7777","19086840876.531","20265385427.8678","19426214045.8273","",
"Lower middle income","LMC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","10977877335.9472","12625356794.5709","13569388210.4579","14297810261.5319","14893247075.3792","15389098859.1297","15859628429.7744","16985165218.5754","19638187347.5973","19679601142.9907","22672758339.6848","31450926149.4561","51063238186.0052","50988330513.878","57708850127.4773","69654023261.7612","70870736352.6372","95638108901.1114","126210043630.816","121957744816.838","111381717379.068","105110538934.928","107340411916.206","106042066803.747","98272030872.1998","113082649284.463","121703182075.538","139626349942.787","150206676631.151","154340433088.95","159708639106.647","156787505130.571","173682438431.602","213795518126.422","232767759023.261","253432006147.639","233588912898.789","252714780858.177","294236033355.707","287291460662.838","310157708723.583","367778228665.986","458312165261.336","567788812506.481","708331664461.439","831327290728.773","1020385317717.5","844675805044.169","1100730197562.41","1328848095190.07","1382080339298.47","1380304074998.77","1397549712172.82","1208945017714.19","1215702481590.04","1386088329086.4","1543657326033.54","1576028678716","",
"Low & middle income","LMY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37202821254.5662","37768352113.7903","38992946157.5429","45183495134.7247","45948778106.0098","49559075068.5421","52495127796.3701","53771020425.1264","57008448828.0066","62134938544.1885","68474693702.2438","75430968378.26","89514546552.3604","132326963238.667","216504856509.813","212200716360.736","244073499395.859","276853958066.406","286950541450.417","387288063938.272","480310493739.969","458971399962.37","456560482743.209","459473641871.51","479481678737.188","470290266746.366","423088569802.174","510117027596.494","585132060664.919","638204287082.86","683934950433.036","689185074150.973","967019825828.991","865186209372.462","917960512682.507","1078289345086.38","1166272751158.88","1255470750356.55","1192382437740.84","1254427691254.78","1514998768070.85","1488344382153.88","1621345371094.92","1935618739804.02","2492473077396.19","3087107936461.48","3724154418678.64","4462362465709.35","5398253746487.56","4322099152764.36","5588875991644.66","6752602698649.91","7073924436080.55","7199113503129.28","7224206324701.25","6378605511077.18","6113955040400.98","6905079263300.35","7671909388685.36","7619202093747.25","",
"Lesotho","LSO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4059918.80162397","4479910.40179196","6019879.60240795","6999860.00279994","7979840.40319194","8539829.20341593","6159876.80246395","7139857.20285594","7419851.60296794","8959820.80358393","8399832.00335993","9787472.03579418","13008976.1935736","17291066.2824208","20603384.8417954","21636240.7031778","26448942.0423183","22999080.0367985","45998160.073597","64133016.6270784","90652285.5675398","83760683.7606838","","","","","","","","","","","","","","","","","","","","","","","","","","895709867.431232","935020711.276812","779280149.167424","941418363.975109","1230967664.62864","1035578769.06509","905412758.4735","931254344.397016","1012114659.30155","967978076.392288","1095170302.62575","1280884668.1156","1073373559.00303","",
"Late-demographic dividend","LTE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","34417514424.3195","38221108814.2035","46056657510.3321","66305677187.6979","100623972274.068","99780895639.2286","109799267917.344","125800171393.633","138248062370.279","188394391645.557","236801496947.58","236685048110.825","233336716260.636","238387311841.845","266266500937.628","266560356968.386","266684584499.772","326802617865.946","391868690057.859","426360815359.758","438872948496.006","446485556796.9","742083806299.089","621103035598.915","650173898490.699","769727048797.089","810835197020.119","872686251634.093","857145794747.723","905547878827.088","1079550087725.93","1111314691277.42","1226925236978.46","1513703625143.05","1949054513300.67","2400466771971.02","2936635441388.57","3570740861838.48","4326684258106.57","3489266557861.17","4373978192121.18","5368946433142.59","5644514805384.42","5920878048054.86","6037310747318.92","5466839060430.59","5229945010409.91","5860263768286.05","6521955438072.61","6471146382731.82","",
"Lithuania","LTU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2923571819.56412","3516751057.40181","4550758135.52007","4397764695.72723","3556785498.48943","4447864825.20501","5396324039.70652","6759675495.44473","8681096785.10998","10723990437.1585","14066594601.3186","16806254611.62","20011475095.7854","27341329284.3553","19446386016.1245","23747210130.9324","31763183098.7223","33593207487.2485","36592270331.7547","35105020901.5578","28486923651.5379","29074002975.5163","35147431539.1765","40423281631.0666","42338805829.4117","",
"Luxembourg","LUX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1329068172.65026","1373183408.99711","1616746860.966","2391453425.79176","3351628831.81442","2962623999.12252","3094677847.43992","3376094766.46033","4054754066.86307","5145362272.97744","5465920126.91406","4491552694.48066","4201668461.94596","4187632504.93097","4602357023.17788","5092057001.15497","6806418909.15658","8235438465.69422","9471118156.88426","10377116195.7412","12938305166.5862","13991836266.9817","15536833626.0979","15987176888.9925","18358957439.1126","22122543787.63","23197377198.6971","22858829499.3234","25499574349.8555","29091180481.5683","31573110374.0556","31363940044.7427","33526829474.873","41055191873.5892","53080876583.0643","60381926377.3163","74753899134.3621","93068291814.9466","104501398857.478","84283396776.8825","92868058802.6023","106802035036.979","105672833299.284","117692851838.558","140541484962.311","127728769855.913","129294522288.097","139673621373.778","150037588522.896","148433473912.423","",
"Latvia","LVA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000868511.12379","2414915773.35375","2591640454.87539","2811791969.49839","2638963487.86933","2927653534.18308","3177773673.60645","3492098681.21874","4243382117.82069","5617268114.99935","7306358431.86061","8573077501.88111","11881890302.2842","14075493348.9256","11149110369.7526","12751741488.9524","16458964866.2526","17243779187.2293","18242441157.7087","19206949238.9931","16449078455.3425","16751852369.2053","18807515141.3694","21104548710.851","20438393896.1255","",
"Macao SAR, China","MAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1263130842.62263","1274081616.24823","1491151653.93135","1442091313.69705","1661258922.77742","2159229943.31943","2430415640.62383","2822912906.55846","3189751901.25919","3450270479.61721","4034218481.49217","4314850143.07947","4642538597.79154","5213107758.72888","5311809600.32135","5372964026.43161","5041610267.2081","4988676034.48491","6046798489.88899","6258293396.40257","6875171160.40531","7657831745.87344","10086634589.0155","10261387325.0864","11682955482.7905","14545850495.8997","16757397039.9372","16948511453.7279","24689835295.2938","33286149011","39204245359.7667","46725745684.8535","47010554519.1621","35342642454.6024","34533902014.9842","40571642162.9703","45604335707.6494","44973545629.1432","",
"St. Martin (French part)","MAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","480189724.33554","440667937.950795","428811402.035372","476237545.697066","545400592.826796","535520205.513289","545400652.109475","545400652.109475","604683331.686592","671079932.812963","697776899.515858","738594059.405941","942466527.560424","1300664734.95824","2115085358.59765","2019148673.65824","1717036634.76116","1866986432.17196","2166990664.07469","2706675899.56657","4201460651.32348","4032793921.46627","3822384193.92329","3697970835.14969","3800197491.62931","3824760011.92487","4258784763.4111","4893103407.0246","6425436405.93975","5935155863.43394","7412029591.25487","7205700801.69067","7474470438.0417","6983435380.1484","7454972834.94513","8849422505.8548","9424723998.6691","9365776466.88359","9784245720.71134","10472273407.8577","10408859646.151","11131218818.0129","12213885545.7762","14319582637.0321","16759442726.6576","19275938443.3164","22483549354.2226","27325903592.3977","33064268479.9298","26014198657.0851","30046571306.3727","35175589315.0719","34323976635.2974","35014930700.1368","38123788111.2975","35210614176.1314","36522253377.5172","40828105654.1478","45676479048.8062","46468385544.2544","",
"Monaco","MCO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053997132.34498","937881521.739131","1026805411.25541","764754748.603352","612534634.461527","639062444.70539","741151801.535735","871854564.208355","1056084948.28798","1330145599.96107","1528946395.12365","1542446634.32614","2006082999.03624","2471513953.0408","2005630355.72838","1941104508.74342","2738071405.44869","2711411397.5263","3047734293.06893","2964401450.59705","2470376597.49714","2607823959.28488","3007175631.1152","3453115086.80463","3648848368.28179","",
"Madagascar","MDG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","67511336.6387727","102110849.269515","101689130.676281","97047803.6563488","106752579.363341","110127942.430286","155698196.746504","167512782.743335","183124855.499737","191304704.721993","213036048.247836","173264898.788066","191350735.378119","235525938.997678","297715413.656829","362080612.997455","330849221.006116","387925899.226316","457890722.631182","504827951.414295","554791923.029244","423096590.255258","404922692.976887","381908957.505078","419879579.843841","376255635.306608","428072464.897677","454292493.065945","433265599.549365","487655924.227202","505973443.303191","519857359.046727","538527338.34004","561129087.814315","705142858.00447","805498337.819383","839642548.485362","688168036.074664","722467439.115147","784850753.48815","885096695.506053","1091486944.81622","1167504430.13685","872660350.244931","985460565.646033","1424938457.65741","1757983950.99999","2369521238.83071","2971635352.4071","1959519017.01753","2183656264.169","2624531677.69278","2521980869.00362","2891230415.1199","3541731739.87023","3214678774.66036","3447066177.99648","4071827552.94261","3973437198.65221","3727249499.77502","",
"Maldives","MDV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","65200000","74500000","76600000","76700000","84500000","91100000","96600000","111200000","127900000","150100000","183800000","188069668.292683","222261371.807001","216373321.167883","276649827.437446","","","","","","","","","","","","777109375","1803881343.75","1969750757.8125","1712197742.1875","2007435765.625","2442203732.36543","2485947776.73644","2907893887.43191","3299197712.67327","3145104894.24385","3147553740.5414","3319072397.3111","3693141016.41063","3798256248.42208","",
"Middle East & North Africa","MEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200449777449.496","210412889681.826","238664540426.035","271371683660.417","274742757434.881","224047249379.014","273398809366.542","362712945088.87","335229704340.28","351917978781.811","432450371839.694","565230397237.515","752606014083.665","905474257741.945","1061677469457.03","1378626060295.69","999250865096.853","1240864857987.39","1607775024453.16","1787086006174.27","1757265273407.26","1658998431098.25","1246454688421.89","1181622286635.4","1349666746465.35","1572176816767.52","1496102934691.55","",
"Mexico","MEX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1109120000","1191208000","1302504000","1411096000","1532720000","1667320000","1816952000","1824072000","2066336000","2451096000","2754440000","2995040000","3643200000","4650160000","6054240000","6067120000","7558155844.15584","8442477876.1062","10732745614.0351","15056293859.6491","20806478260.8696","26030530612.2449","26633315602.8369","28288293089.0924","30526865315.8522","28436329311.016","22445889179.4704","27348987810.1872","36496759051.5156","42358817387.7717","48866100760.8618","51459972501.9878","55406026689.0691","61496886634.9981","70636498177.8318","86954944698.8815","106874265073.558","121765264254.594","129490212237.303","147853263357.182","179855862769.153","171520507262.666","174129212924.606","177669541570.118","222268871522.24","266557906477.395","266526112833.969","289778188814.26","307483574130.48","244407308913.309","314142282684.394","366385100577.141","387538503663.769","398972729094.895","419247898589.43","404586122675.618","399503104623.314","436348928750.693","479604350379.073","491501733684.254","",
"Marshall Islands","MHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26833600","25830300","28410700","27743200","25284800","33100500","31151900","36065300","39620500","41888100","46380400","37360700","40685200","44116900","43263000","60740800","88380600","100502300","96183600","92178100","82374800","73297300","83395500","89500700","","",
"Middle income","MIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35790716768.0187","36261025139.7317","37282723278.2174","43291611357.7896","43935966943.1031","47349152601.123","50094665816.7434","51306989285.2974","54361002962.7529","59163667669.7668","65145033630.3984","71911894787.32","85566233119.8616","127679228310.896","210094944133.161","205283546573.816","236531638309.544","268901903465.734","278345480408.529","376283578297.773","467997271990.313","447254345445.222","445636276831.123","448750173983.365","468351357306.72","459826607018.565","413067272352.493","498197699477.236","573503753656.566","625578417764.382","669651145574.333","675340305554.021","952036181888.739","850751884018.762","903173408651.861","1060822485949.56","1147276799538.81","1236122318781.1","1172755514870.57","1234606543306.51","1490141001610.16","1463829504761.37","1593729693338.06","1904900752392.74","2451590555270.18","3037863967653.81","3665798242427.53","4388416710703.24","5308778434832.31","4250496143228.34","5499932604550.85","6648924561425.44","6974618893861.17","7099083009133.13","7115533372927.17","6283913399449.56","6024670769414.53","6799202262740.18","7554123668560.81","7502218774295.81","",
"North Macedonia","MKD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154602473.49823","1075454081.63265","1258971518.36574","1192218793.10345","1291454965.35797","1468792650.91864","990984937.343358","922953132.53012","873946908.424908","890278328.646749","1243035324.10779","1083173739.03356","1056864201.59814","1367964905.75694","1744831564.14123","2178468743.2153","2592957636.80848","3677771865.73604","4283349694.39449","3084289102.64259","3743089228.01568","4945513081.3822","4421834901.8486","4694505693.46464","5415583660.47837","4905243521.89797","5407084298.5231","6235358681.43527","7650301014.641","7831663851.84322","",
"Mali","MLI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","31300697.2738718","35142329.6617006","38082695.2238147","44862014.9339859","57701395.6624358","48804179.7803098","57427636.6912349","68548722.5633733","80256489.4600372","103368690.586544","133914196.818052","141808833.715405","191329879.993381","260555207.412358","204679987.414047","190127213.020566","206683356.688868","235050749.879794","236903550.92674","268401433.530298","325338078.623369","316261773.614882","344950272.453726","419815561.908848","441616280.92046","442408869.48519","446796293.013272","404768734.846805","529405683.760581","524706755.358786","642627487.409825","620691627.349895","696525299.452281","664046686.666396","911806458.733068","1092533988.38029","1212062076.36163","1289098228.83414","1436228805.52289","1963267806.21327","1967357221.48916","2463814072.76779","2212791857.79003","2441103302.92811","2953283819.62865","3465870808.52397","3302796112.5734","3240063998.70382","3150880397.82818","3288089974.85699","3413334825.88778","4186155369.52021","4030128566.33271","",
"Malta","MLT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","110771069.441583","120412316.777391","137305918.091809","200096030.729834","280721795.300145","349757335.713489","398139351.711603","481215004.574565","583776094.463629","794924550.898204","1011865523.24136","901957038.188277","760449062.5","697201131.73831","687744389.607971","721004117.862372","923257046.100066","1218522365.80517","1421810951.08343","1528217541.26632","1931606510.87397","2127761088.97742","2470701036.47866","2297713307.13083","2577626150.17608","4206104085.60311","4073844687.94664","4098987876.76566","4329207647.25384","4637322427.89496","5138741916.5197","4699990460.74597","5235026235.02623","5877887788.77888","6272795216.74141","6674418604.65116","8341989712.70857","10208185053.3808","13328987842.3905","12599194220.6168","13408590746.3874","15263155484.4098","15219116407.5549","15940739407.6239","16825405606.4833","16477061799.6228","17396921740.093","19086222741.4049","21164731714.0678","20789401129.7906","",
"Myanmar","MMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47983870.8270788","30484464.4074696","19367367.6770846","21726064.4001405","19733138.1633936","21391403.1464477","22782752.4440549","27888285.302884","37137771.7903695","37907354.2020232","9704377457.47027","59656394.9353566","6891864384.7412","11834021534.6316","13148404737.4215","15582395452.1719","17429424952.8566","19552850393.1129","23147278690.8839","","",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77737599061.5103","81041363157.1331","89338318040.4753","100343369085.034","97993362848.3174","83351676936.836","99540072582.4679","122041672682.55","120281562625.795","130390211742.515","156836724797.722","203908631814.069","267552680875.799","316562118315.613","383278718215.39","486532162881.274","362634853603.874","436455940044.132","493238578404.38","542657445820.615","496726767595.327","440014981218.909","334027524052.421","324860337551.335","391222892718.345","481836798091.636","","",
"Montenegro","MNE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362369077.306733","445661830.557048","454214751.156861","522751328.734592","871215545.070772","982979728.889442","1104045916.44712","1582816862.85245","1796439138.71393","1427934148.37455","1533339072.84768","1921875173.75591","1785211358.08814","1846366051.26843","1844211505.24777","1707766559.41418","1777104272.7474","1993899683.6873","2361026216.34388","2421955888.93865","",
"Mongolia","MNG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","551441066.666667","670229033.333333","725268666.666667","612402625","584447425","874014900","930447966.666667","911636900","804344500","467975940","1286298568.42105","381224551.643192","455909517.043537","413198588.873813","588727618.644257","478057767.554153","621954882.466867","537971733.705918","530379659.016624","613886974.292311","638035524.358942","708425456.996203","835170861.897535","1210933087.5405","1483028669.56616","2029426100.06008","2524671785.76775","3037494848.87771","2304668257.15766","3355976968.51778","5470718737.76685","5356224605.54811","4893217361.06212","6388231517.37735","5363184214.94454","5615847686.87284","6831989388.21135","7665005530.26812","8497247949.66581","",
"Northern Mariana Islands","MNP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1169000000","1118000000","1218000000","1017000000","829000000","627000000","488000000","312000000","335000000","317000000","380000000","414000000","451000000","504000000","903000000","1113000000","712000000","","",
"Mozambique","MOZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","295267619.379575","239702045.587376","221831869.605933","291164490.776825","328626072.973032","457864853.856575","500542447.763263","525321846.630623","531586523.78455","634795110.066197","992708775.285458","1211222379.42394","1411130239.71609","1948768038.15547","2299606725.64069","2476905849.42207","2848491507.45154","3325610581.63173","3224944891.21784","3155360564.30929","4328595642.57111","4722762672.25884","4539601423.06197","5542306764.64866","4957269487.90096","4004304269.84182","5099797262.84633","7029128135.75955","5679107398.59358","",
